variable,province,lisa_cluster,grid_count,share_within_province
post_festival_pollution_component,江苏,NoData,0,0.0
post_festival_pollution_component,江西,High-High,3,0.0018181818181818182
post_festival_pollution_component,江西,Low-Low,610,0.3696969696969697
post_festival_pollution_component,江西,High-Low,211,0.12787878787878787
post_festival_pollution_component,江西,Low-High,0,0.0
post_festival_pollution_component,江西,Not significant,826,0.5006060606060606
post_festival_pollution_component,江西,NoData,0,0.0
post_festival_pollution_component,河北,High-High,863,0.47705914870093974
post_festival_pollution_component,河北,Low-Low,681,0.37645107794361526
post_festival_pollution_component,河北,High-Low,32,0.017689331122166942
post_festival_pollution_component,河北,Low-High,0,0.0
post_festival_pollution_component,河北,Not significant,233,0.12880044223327805
post_festival_pollution_component,河北,NoData,0,0.0
post_festival_pollution_component,河南,High-High,0,0.0
post_festival_pollution_component,河南,Low-Low,1105,0.6914893617021277
post_festival_pollution_component,河南,High-Low,74,0.04630788485607009
post_festival_pollution_component,河南,Low-High,0,0.0
post_festival_pollution_component,河南,Not significant,419,0.26220275344180227
post_festival_pollution_component,河南,NoData,0,0.0
post_festival_pollution_component,浙江,High-High,170,0.17
post_festival_pollution_component,浙江,Low-Low,10,0.01
post_festival_pollution_component,浙江,High-Low,3,0.003
post_festival_pollution_component,浙江,Low-High,9,0.009
post_festival_pollution_component,浙江,Not significant,808,0.808
post_festival_pollution_component,浙江,NoData,0,0.0
post_festival_pollution_component,海南,High-High,195,0.5555555555555556
post_festival_pollution_component,海南,Low-Low,0,0.0
post_festival_pollution_component,海南,High-Low,0,0.0
post_festival_pollution_component,海南,Low-High,4,0.011396011396011397
post_festival_pollution_component,海南,Not significant,152,0.43304843304843305
post_festival_pollution_component,海南,NoData,0,0.0
post_festival_pollution_component,湖北,High-High,162,0.08960176991150443
post_festival_pollution_component,湖北,Low-Low,636,0.35176991150442477
post_festival_pollution_component,湖北,High-Low,143,0.0790929203539823
post_festival_pollution_component,湖北,Low-High,5,0.0027654867256637168
post_festival_pollution_component,湖北,Not significant,862,0.47676991150442477
post_festival_pollution_component,湖北,NoData,0,0.0
post_festival_pollution_component,湖南,High-High,26,0.012458073790129372
post_festival_pollution_component,湖南,Low-Low,1087,0.5208433157642549
post_festival_pollution_component,湖南,High-Low,225,0.10781025395304264
post_festival_pollution_component,湖南,Low-High,2,0.0009583133684714902
post_festival_pollution_component,湖南,Not significant,747,0.3579300431241016
post_festival_pollution_component,湖南,NoData,0,0.0
post_festival_pollution_component,澳门,High-High,0,0.0
post_festival_pollution_component,澳门,Low-Low,0,0.0
post_festival_pollution_component,澳门,High-Low,1,1.0
post_festival_pollution_component,澳门,Low-High,0,0.0
post_festival_pollution_component,澳门,Not significant,0,0.0
post_festival_pollution_component,澳门,NoData,0,0.0
post_festival_pollution_component,甘肃,High-High,1721,0.6832076220722509
post_festival_pollution_component,甘肃,Low-Low,2,0.0007939658594680428
post_festival_pollution_component,甘肃,High-Low,0,0.0
post_festival_pollution_component,甘肃,Low-High,25,0.009924573243350537
post_festival_pollution_component,甘肃,Not significant,771,0.30607383882493056
post_festival_pollution_component,甘肃,NoData,0,0.0
post_festival_pollution_component,福建,High-High,124,0.10307564422277639
post_festival_pollution_component,福建,Low-Low,110,0.0914380714879468
post_festival_pollution_component,福建,High-Low,54,0.04488778054862843
post_festival_pollution_component,福建,Low-High,11,0.00914380714879468
post_festival_pollution_component,福建,Not significant,904,0.7514546965918537
post_festival_pollution_component,福建,NoData,0,0.0
post_festival_pollution_component,西藏,High-High,1933,0.8246587030716723
post_festival_pollution_component,西藏,Low-Low,0,0.0
post_festival_pollution_component,西藏,High-Low,19,0.008105802047781569
post_festival_pollution_component,西藏,Low-High,3,0.001279863481228669
post_festival_pollution_component,西藏,Not significant,389,0.1659556313993174
post_festival_pollution_component,西藏,NoData,0,0.0
post_festival_pollution_component,贵州,High-High,786,0.4509466437177281
post_festival_pollution_component,贵州,Low-Low,0,0.0
post_festival_pollution_component,贵州,High-Low,4,0.002294893861158921
post_festival_pollution_component,贵州,Low-High,30,0.01721170395869191
post_festival_pollution_component,贵州,Not significant,923,0.5295467584624212
post_festival_pollution_component,贵州,NoData,0,0.0
post_festival_pollution_component,辽宁,High-High,978,0.6926345609065155
post_festival_pollution_component,辽宁,Low-Low,13,0.009206798866855524
post_festival_pollution_component,辽宁,High-Low,16,0.0113314447592068
post_festival_pollution_component,辽宁,Low-High,10,0.007082152974504249
post_festival_pollution_component,辽宁,Not significant,395,0.2797450424929179
post_festival_pollution_component,辽宁,NoData,0,0.0
post_festival_pollution_component,重庆,High-High,43,0.05328376703841388
post_festival_pollution_component,重庆,Low-Low,263,0.32589838909541513
post_festival_pollution_component,重庆,High-Low,72,0.08921933085501858
post_festival_pollution_component,重庆,Low-High,2,0.0024783147459727386
post_festival_pollution_component,重庆,Not significant,427,0.5291201982651796
post_festival_pollution_component,重庆,NoData,0,0.0
post_festival_pollution_component,陕西,High-High,915,0.4685099846390169
post_festival_pollution_component,陕西,Low-Low,220,0.11264720942140297
post_festival_pollution_component,陕西,High-Low,63,0.03225806451612903
post_festival_pollution_component,陕西,Low-High,13,0.006656426011264721
