variable,province,lisa_cluster,grid_count,share_within_province
festival_pre_pollution_component,江西,High-High,0,0.0
festival_pre_pollution_component,江西,Low-Low,49,0.029696969696969697
festival_pre_pollution_component,江西,High-Low,0,0.0
festival_pre_pollution_component,江西,Low-High,0,0.0
festival_pre_pollution_component,江西,Not significant,1601,0.9703030303030303
festival_pre_pollution_component,江西,NoData,0,0.0
festival_pre_pollution_component,河北,High-High,865,0.47816473189607517
festival_pre_pollution_component,河北,Low-Low,0,0.0
festival_pre_pollution_component,河北,High-Low,0,0.0
festival_pre_pollution_component,河北,Low-High,29,0.016030956329463792
festival_pre_pollution_component,河北,Not significant,915,0.5058043117744611
festival_pre_pollution_component,河北,NoData,0,0.0
festival_pre_pollution_component,河南,High-High,1081,0.6764705882352942
festival_pre_pollution_component,河南,Low-Low,0,0.0
festival_pre_pollution_component,河南,High-Low,0,0.0
festival_pre_pollution_component,河南,Low-High,57,0.03566958698372966
festival_pre_pollution_component,河南,Not significant,460,0.2878598247809762
festival_pre_pollution_component,河南,NoData,0,0.0
festival_pre_pollution_component,浙江,High-High,0,0.0
festival_pre_pollution_component,浙江,Low-Low,815,0.815
festival_pre_pollution_component,浙江,High-Low,0,0.0
festival_pre_pollution_component,浙江,Low-High,0,0.0
festival_pre_pollution_component,浙江,Not significant,185,0.185
festival_pre_pollution_component,浙江,NoData,0,0.0
festival_pre_pollution_component,海南,High-High,0,0.0
festival_pre_pollution_component,海南,Low-Low,162,0.46153846153846156
festival_pre_pollution_component,海南,High-Low,0,0.0
festival_pre_pollution_component,海南,Low-High,0,0.0
festival_pre_pollution_component,海南,Not significant,189,0.5384615384615384
festival_pre_pollution_component,海南,NoData,0,0.0
festival_pre_pollution_component,湖北,High-High,54,0.029867256637168143
festival_pre_pollution_component,湖北,Low-Low,159,0.08794247787610619
festival_pre_pollution_component,湖北,High-Low,0,0.0
festival_pre_pollution_component,湖北,Low-High,13,0.007190265486725664
festival_pre_pollution_component,湖北,Not significant,1582,0.875
festival_pre_pollution_component,湖北,NoData,0,0.0
